Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss (Global),Balance (Global),Profit/Loss (Pips),Strategy name (Global)
798,USDJPY.pro,Sell,09.03.2023 09:45:00,136.282,0.34,09.03.2023 15:09:50,136.26,5h 24m,5.19,81195.24,2.2,usdjpy cf
534,GOLD.pro,Buy,09.03.2023 14:59:32,1824.33,0.27,09.03.2023 16:59:20,1828.21,1h 59m,99.11,81294.35,38800,gold sf
752,US100.pro,Buy,09.03.2023 15:35:53,12282.7,0.1,09.03.2023 18:02:50,12244.8,2h 26m,-71.71,81222.64,-379000,nas100 sf
654,US100.pro,Buy,09.03.2023 15:00:00,12255.2,0.07,09.03.2023 19:24:00,12180.9,4h 24m,-98.33,81124.31,-743000,nas100 cf
1642,USDJPY.pro,Sell,09.03.2023 07:12:00,136.679,0.22,09.03.2023 21:00:00,136.165,13h 48m,78.53,81202.84,51.4,usdjpy pf
764,US500.pro,Sell,09.03.2023 19:24:57,3971.5,0.15,09.03.2023 21:20:53,3913.9,1h 55m,408.36,81611.2,576000,us500 vf
800,USDJPY.pro,Sell,10.03.2023 01:30:00,135.936,0.45,10.03.2023 03:30:07,136.464,2h 0m,-164.79,81446.41,-52.8,usdjpy cf
656,US100.pro,Sell,09.03.2023 20:15:00,12100.3,0.05,10.03.2023 08:22:34,11983.8,12h 7m,109.99,81556.4,1165000,nas100 cf
802,USDJPY.pro,Sell,10.03.2023 15:30:00,135.413,0.19,10.03.2023 17:28:21,135.011,1h 58m,53.05,81609.45,40.2,usdjpy cf
1644,USDJPY.pro,Sell,10.03.2023 15:24:00,135.689,0.07,10.03.2023 21:00:00,134.782,5h 36m,44.26,81653.71,90.7,usdjpy pf
706,GOLD.pro,Buy,09.03.2023 16:01:49,1831.95,0.165,13.03.2023 00:05:00,1886.03,3d 8h 3m,834.95,82488.66,540800,gold fv
754,US100.pro,Buy,13.03.2023 04:36:55,12071.7,0.09,13.03.2023 09:29:29,11998.4,4h 52m,-123.15,82365.51,-733000,nas100 sf
804,USDJPY.pro,Sell,13.03.2023 10:30:00,133.458,0.17,13.03.2023 15:26:07,133.187,4h 56m,32.33,82397.84,27.1,usdjpy cf
756,US100.pro,Buy,13.03.2023 17:00:23,12071.4,0.08,13.03.2023 17:24:53,11992.2,24m 30s,-118.16,82279.68,-792000,nas100 sf
758,US100.pro,Buy,13.03.2023 19:34:01,12071.3,0.08,13.03.2023 20:22:45,11991.9,48m 44s,-118.49,82161.19,-794000,nas100 sf
1646,USDJPY.pro,Sell,13.03.2023 10:24:00,133.583,0.08,13.03.2023 21:00:00,133.352,10h 36m,12.92,82174.11,23.1,usdjpy pf
1648,USDJPY.pro,Sell,14.03.2023 07:12:00,133.462,0.19,14.03.2023 09:31:45,134.153,2h 19m,-91.54,82082.57,-69.1,usdjpy pf
708,GOLD.pro,Buy,13.03.2023 13:24:57,1894,0.11,14.03.2023 19:24:57,1909.04,1d 6h 0m,153.98,82236.55,150400,gold fv
760,US100.pro,Buy,14.03.2023 14:40:09,12131.7,0.08,14.03.2023 20:10:25,12055.8,5h 30m,-113.1,82123.45,-759000,nas100 sf
658,US100.pro,Buy,15.03.2023 03:30:00,12358.2,0.08,15.03.2023 10:26:55,12282.3,6h 56m,-113.35,82010.1,-759000,nas100 cf
806,USDJPY.pro,Buy,15.03.2023 09:15:00,134.918,0.29,15.03.2023 10:37:45,134.167,1h 22m,-151.9,81858.2,-75.1,usdjpy cf
1650,USDJPY.pro,Buy,15.03.2023 06:06:00,134.592,0.16,15.03.2023 11:13:03,133.804,5h 7m,-88.29,81769.91,-78.8,usdjpy pf
536,GOLD.pro,Buy,15.03.2023 12:31:12,1914.79,0.23,15.03.2023 14:30:33,1922.32,1h 59m,164.5,81934.41,75300,gold sf
766,US500.pro,Sell,15.03.2023 13:45:51,3870.3,0.06,15.03.2023 19:27:25,3927.4,5h 41m,-162.22,81772.19,-571000,us500 vf
710,GOLD.pro,Buy,15.03.2023 17:15:01,1930.47,0.096,15.03.2023 19:31:48,1909.83,2h 16m,-187.24,81584.95,-206400,gold fv
1652,USDJPY.pro,Buy,16.03.2023 08:18:00,133.136,0.15,16.03.2023 13:43:10,132.3,5h 25m,-89.49,81495.46,-83.6,usdjpy pf
808,USDJPY.pro,Sell,15.03.2023 14:15:00,132.255,0.13,16.03.2023 14:54:22,132.281,1d 0h 39m,-6.7,81488.76,-2.6,usdjpy cf
768,US500.pro,Sell,16.03.2023 12:07:51,3912,0.06,16.03.2023 16:42:04,3968.1,4h 34m,-158.84,81329.92,-561000,us500 vf
810,USDJPY.pro,Sell,16.03.2023 15:15:00,132.168,0.16,16.03.2023 18:03:00,133.51,2h 48m,-151.54,81178.38,-134.2,usdjpy cf
414,DE30.pro,Buy,17.03.2023 09:00:39,15262.2,0.08,17.03.2023 11:03:49,15201.9,2h 3m,-120.6,81057.78,-603000,dax sf
762,US100.pro,Buy,16.03.2023 15:55:20,12524.2,0.08,17.03.2023 15:34:40,12648.6,23h 39m,187.22,81245,1244000,nas100 sf
538,GOLD.pro,Buy,17.03.2023 07:53:55,1933.48,0.21,17.03.2023 16:07:53,1956.69,8h 13m,458.21,81703.21,232100,gold sf
712,GOLD.pro,Buy,16.03.2023 12:00:04,1923.18,0.096,17.03.2023 18:00:04,1961.59,1d 6h 0m,345.65,82048.86,384100,gold fv
1654,USDJPY.pro,Sell,17.03.2023 06:30:00,132.972,0.24,17.03.2023 21:00:00,131.993,14h 30m,166.96,82215.82,97.9,usdjpy pf
770,US500.pro,Sell,17.03.2023 16:04:04,3941.2,0.07,20.03.2023 00:01:00,3966.9,2d 7h 56m,-84.31,82131.51,-257000,us500 vf
812,USDJPY.pro,Sell,17.03.2023 20:00:00,131.665,0.26,20.03.2023 01:18:43,132.47,2d 5h 18m,-150.74,81980.77,-80.5,usdjpy cf
416,DE30.pro,Buy,20.03.2023 01:20:01,15075.2,0.07,20.03.2023 02:39:29,14987.8,1h 19m,-152.95,81827.82,-874000,dax sf
814,USDJPY.pro,Sell,20.03.2023 07:30:00,131.485,0.26,20.03.2023 09:01:55,131.266,1h 31m,40.68,81868.5,21.9,usdjpy cf
1656,USDJPY.pro,Sell,20.03.2023 07:06:00,131.73,0.12,20.03.2023 21:00:00,131.427,13h 54m,25.8,81894.3,30.3,usdjpy pf
660,US100.pro,Buy,21.03.2023 15:00:00,12815.9,0.07,21.03.2023 15:52:02,12728,52m 2s,-114.22,81780.08,-879000,nas100 cf
764,US100.pro,Buy,21.03.2023 12:29:20,12771.9,0.08,21.03.2023 15:58:37,12716.5,3h 29m,-82.26,81697.82,-554000,nas100 sf
1658,USDJPY.pro,Buy,21.03.2023 07:24:00,131.426,0.31,21.03.2023 21:00:00,132.444,13h 36m,221.24,81919.06,101.8,usdjpy pf
816,USDJPY.pro,Buy,22.03.2023 02:45:00,132.699,0.4,22.03.2023 19:00:01,132.158,16h 15m,-151.26,81767.8,-54.1,usdjpy cf
1660,USDJPY.pro,Buy,22.03.2023 11:12:00,132.684,0.21,22.03.2023 19:00:31,132.062,7h 48m,-91.31,81676.49,-62.2,usdjpy pf
766,US100.pro,Buy,21.03.2023 16:14:27,12771.5,0.08,22.03.2023 20:08:01,12848.2,1d 3h 53m,112.94,81789.43,767000,nas100 sf
818,USDJPY.pro,Sell,23.03.2023 02:00:00,130.9,0.32,23.03.2023 05:48:02,130.833,3h 48m,15.04,81804.47,6.7,usdjpy cf
768,US100.pro,Buy,23.03.2023 15:46:00,12973.7,0.08,23.03.2023 18:58:15,12897.5,3h 12m,-112.2,81692.27,-762000,nas100 sf
1662,USDJPY.pro,Buy,23.03.2023 08:48:00,130.951,0.16,23.03.2023 21:00:00,130.559,12h 12m,-44.32,81647.95,-39.2,usdjpy pf
714,GOLD.pro,Buy,22.03.2023 15:14:20,1945.69,0.09,23.03.2023 21:14:20,1997.09,1d 6h 0m,426.75,82074.7,514000,gold fv
820,USDJPY.pro,Sell,24.03.2023 02:15:00,130.272,0.38,24.03.2023 13:37:45,130.162,11h 22m,29.87,82104.57,11,usdjpy cf
1664,USDJPY.pro,Sell,24.03.2023 09:12:00,130.022,0.13,24.03.2023 21:00:00,130.755,11h 48m,-67.74,82036.83,-73.3,usdjpy pf
1666,USDJPY.pro,Sell,27.03.2023 06:24:00,130.519,0.15,27.03.2023 08:32:21,131.313,2h 8m,-84.35,81952.48,-79.4,usdjpy pf
822,USDJPY.pro,Buy,27.03.2023 15:00:00,131.712,0.34,28.03.2023 02:08:10,131.091,11h 8m,-146.7,81805.78,-62.1,usdjpy cf
1668,USDJPY.pro,Sell,28.03.2023 07:18:00,130.514,0.24,28.03.2023 08:32:26,131.042,1h 14m,-89.42,81716.36,-52.8,usdjpy pf
418,DE30.pro,Buy,28.03.2023 09:00:44,15402.2,0.07,28.03.2023 09:53:44,15337.9,53m 0s,-112.53,81603.83,-643000,dax sf
662,US100.pro,Sell,28.03.2023 15:45:00,12695.9,0.1,28.03.2023 22:02:17,12753.4,6h 17m,-106.03,81497.8,-575000,nas100 cf
716,GOLD.pro,Buy,28.03.2023 14:21:00,1964.03,0.115,29.03.2023 20:21:00,1967.71,1d 6h 0m,39.04,81536.84,36800,gold fv
1670,USDJPY.pro,Buy,29.03.2023 07:48:00,131.832,0.16,29.03.2023 21:00:00,132.66,13h 12m,92.09,81628.93,82.8,usdjpy pf
1672,USDJPY.pro,Sell,30.03.2023 07:18:00,132.521,0.3,30.03.2023 15:12:09,132.962,7h 54m,-91.19,81537.74,-44.1,usdjpy pf
540,GOLD.pro,Buy,30.03.2023 14:31:59,1975.46,0.19,30.03.2023 15:25:07,1967.29,53m 8s,-142.18,81395.56,-81700,gold sf
772,US500.pro,Buy,29.03.2023 16:01:23,4046.1,0.12,30.03.2023 16:01:23,4084.7,1d 0h 0m,212.06,81607.62,386000,us500 vf
770,US100.pro,Buy,29.03.2023 09:02:16,12839.9,0.09,30.03.2023 19:42:30,13013.4,1d 10h 40m,286.58,81894.2,1735000,nas100 sf
824,USDJPY.pro,Buy,29.03.2023 07:45:00,131.795,0.41,31.03.2023 03:22:34,133.094,1d 19h 37m,377.67,82271.87,129.9,usdjpy cf
1674,USDJPY.pro,Sell,31.03.2023 06:06:00,132.736,0.16,31.03.2023 10:41:26,133.551,4h 35m,-89.8,82182.07,-81.5,usdjpy pf
773,US500.pro,Buy,30.03.2023 12:00:40,4074.6,0.12,31.03.2023 12:00:56,4086.5,1d 0h 0m,65.59,82247.66,119000,us500 vf
772,US100.pro,Buy,30.03.2023 20:20:43,13052,0.09,31.03.2023 14:18:07,13064,17h 57m,19.86,82267.52,120000,nas100 sf
774,US500.pro,Buy,30.03.2023 16:00:00,4086.4,0.13,31.03.2023 16:00:00,4098.8,1d 0h 0m,73.99,82341.51,124000,us500 vf
718,GOLD.pro,Buy,30.03.2023 14:26:16,1971.7,0.143,31.03.2023 19:28:21,1969.05,1d 5h 2m,-34.9,82306.61,-26500,gold fv
664,US100.pro,Buy,29.03.2023 21:30:00,12979,0.06,31.03.2023 19:44:20,13210.7,1d 22h 14m,256.17,82562.78,2317000,nas100 cf
774,US100.pro,Buy,31.03.2023 16:00:31,13151,0.1,31.03.2023 20:59:00,13246.2,4h 58m,175.37,82738.15,952000,nas100 sf
1676,USDJPY.pro,Buy,03.04.2023 06:54:00,133.495,0.13,03.04.2023 16:00:01,132.503,9h 6m,-89.25,82648.9,-99.2,usdjpy pf
826,USDJPY.pro,Buy,31.03.2023 08:00:00,132.976,0.38,03.04.2023 16:02:15,132.412,3d 8h 2m,-145.86,82503.04,-56.4,usdjpy cf
420,DE30.pro,Buy,29.03.2023 03:30:40,15341.2,0.07,03.04.2023 17:08:58,15704.9,5d 13h 38m,636.48,83139.52,3637000,dax sf
542,GOLD.pro,Buy,03.04.2023 16:27:43,1988.1,0.2,04.04.2023 03:49:35,1979.71,11h 21m,-154.08,82985.44,-83900,gold sf
422,DE30.pro,Buy,04.04.2023 09:07:03,15818.2,0.08,04.04.2023 09:18:57,15758.9,11m 54s,-118.6,82866.84,-593000,dax sf
776,US100.pro,Buy,04.04.2023 11:21:23,13298.5,0.1,04.04.2023 15:26:13,13279.5,4h 4m,-34.87,82831.97,-190000,nas100 sf
666,US100.pro,Buy,04.04.2023 11:45:00,13322.8,0.12,04.04.2023 15:33:11,13273,3h 48m,-109.66,82722.31,-498000,nas100 cf
1678,USDJPY.pro,Buy,04.04.2023 06:12:00,132.939,0.25,04.04.2023 16:00:03,132.418,9h 48m,-90.09,82632.22,-52.1,usdjpy pf
778,US100.pro,Buy,04.04.2023 16:00:01,13302,0.1,04.04.2023 17:09:24,13234.5,1h 9m,-123.12,82509.1,-675000,nas100 sf
720,GOLD.pro,Buy,03.04.2023 16:00:19,1980.96,0.119,04.04.2023 22:00:22,2021.92,1d 6h 0m,444.8,82953.9,409600,gold fv
828,USDJPY.pro,Sell,04.04.2023 16:15:00,131.897,0.24,05.04.2023 01:44:22,131.502,9h 29m,63.26,83017.16,39.5,usdjpy cf
544,GOLD.pro,Buy,04.04.2023 15:42:03,1990.58,0.2,05.04.2023 15:27:52,2027.05,23h 45m,666.56,83683.72,364700,gold sf
1680,USDJPY.pro,Sell,05.04.2023 09:54:00,131.379,0.18,05.04.2023 21:00:00,131.101,11h 6m,35.01,83718.73,27.8,usdjpy pf
668,US100.pro,Sell,05.04.2023 15:45:00,13145.8,0.11,06.04.2023 08:19:24,13045.3,16h 34m,202.88,83921.61,1005000,nas100 cf
722,GOLD.pro,Buy,05.04.2023 14:15:46,2028.43,0.128,06.04.2023 15:42:28,2007.16,1d 1h 26m,-249.93,83671.68,-212700,gold fv
1682,USDJPY.pro,Buy,06.04.2023 07:48:01,131.324,0.28,06.04.2023 21:00:00,131.752,13h 11m,83.23,83754.91,42.8,usdjpy pf
830,USDJPY.pro,Buy,07.04.2023 00:45:00,131.851,0.86,07.04.2023 02:15:05,131.601,1h 30m,-149.61,83605.3,-25,usdjpy cf
1684,USDJPY.pro,Buy,07.04.2023 08:24:00,131.884,0.32,07.04.2023 21:00:00,132.206,12h 36m,71.43,83676.73,32.2,usdjpy pf
778,US500.pro,Buy,07.04.2023 12:00:05,4129.9,0.15,10.04.2023 00:05:00,4137.6,2d 12h 4m,52.94,83729.67,77000,us500 vf
1686,USDJPY.pro,Buy,10.04.2023 06:06:00,132.77,0.3,10.04.2023 09:19:58,132.346,3h 13m,-88.09,83641.58,-42.4,usdjpy pf
832,USDJPY.pro,Buy,10.04.2023 02:30:00,132.47,0.45,10.04.2023 18:27:16,133.688,15h 57m,377.97,84019.55,121.8,usdjpy cf
670,US100.pro,Buy,11.04.2023 12:00:00,13208.3,0.13,11.04.2023 13:06:06,13164,1h 6m,-105.48,83914.07,-443000,nas100 cf
546,GOLD.pro,Buy,11.04.2023 10:25:22,2006.49,0.21,11.04.2023 14:46:01,1999.05,4h 20m,-143.18,83770.89,-74400,gold sf
1688,USDJPY.pro,Sell,11.04.2023 07:42:00,133.29,0.21,11.04.2023 21:00:00,133.776,13h 18m,-69.94,83700.95,-48.6,usdjpy pf
834,USDJPY.pro,Buy,12.04.2023 05:00:00,133.89,0.56,12.04.2023 14:30:01,133.468,9h 30m,-162.01,83538.94,-42.2,usdjpy cf
780,US100.pro,Buy,12.04.2023 14:30:27,13177.7,0.12,12.04.2023 15:40:54,13122.2,1h 10m,-121.31,83417.63,-555000,nas100 sf
724,GOLD.pro,Buy,12.04.2023 03:20:31,2008.33,0.126,12.04.2023 15:43:42,2008,12h 23m,-3.79,83413.84,-3300,gold fv
780,US500.pro,Buy,12.04.2023 12:00:00,4144.9,0.16,12.04.2023 15:46:47,4144.7,3h 46m,-1.46,83412.38,-2000,us500 vf
1690,USDJPY.pro,Sell,12.04.2023 14:36:00,132.78,0.18,12.04.2023 21:00:00,133.187,6h 24m,-50.03,83362.35,-40.7,usdjpy pf
1692,USDJPY.pro,Buy,13.04.2023 08:06:00,133.344,0.31,13.04.2023 10:11:24,132.926,2h 5m,-88.44,83273.91,-41.8,usdjpy pf
548,GOLD.pro,Buy,13.04.2023 10:20:08,2028.35,0.21,13.04.2023 15:07:43,2040.29,4h 47m,226.93,83500.84,119400,gold sf
672,US100.pro,Sell,12.04.2023 21:30:00,12951.3,0.06,13.04.2023 15:31:28,13050.3,18h 1m,-107.46,83393.38,-990000,nas100 cf
782,US100.pro,Buy,13.04.2023 17:41:42,13141,0.12,14.04.2023 12:54:39,13138.5,19h 12m,-5.43,83387.95,-25000,nas100 sf
782,US500.pro,Buy,13.04.2023 14:30:01,4133.3,0.11,14.04.2023 14:30:01,4176.1,1d 0h 0m,212.76,83600.71,428000,us500 vf
1694,USDJPY.pro,Sell,14.04.2023 09:54:00,132.239,0.24,14.04.2023 14:30:57,132.787,4h 36m,-89.66,83511.05,-54.8,usdjpy pf
726,GOLD.pro,Buy,13.04.2023 16:00:00,2047.15,0.126,14.04.2023 14:34:53,2029.12,22h 34m,-205.99,83305.06,-180300,gold fv
783,US500.pro,Buy,13.04.2023 16:08:20,4136.4,0.11,14.04.2023 16:08:20,4172.5,1d 0h 0m,180.42,83485.48,361000,us500 vf
784,US500.pro,Buy,13.04.2023 20:00:00,4166.1,0.1,14.04.2023 16:09:25,4165.5,20h 9m,-2.73,83482.75,-6000,us500 vf
424,DE30.pro,Buy,11.04.2023 16:24:02,15809.2,0.09,17.04.2023 14:16:55,15917.9,5d 21h 52m,244.58,83727.33,1087000,dax sf
728,GOLD.pro,Buy,17.04.2023 07:47:41,2007.99,0.105,17.04.2023 16:30:32,1990.11,8h 42m,-171.86,83555.47,-178800,gold fv
1696,USDJPY.pro,Buy,17.04.2023 07:12:00,134.163,0.27,17.04.2023 21:00:00,134.404,13h 48m,44.31,83599.78,24.1,usdjpy pf
836,USDJPY.pro,Buy,14.04.2023 16:30:00,133.42,0.25,18.04.2023 08:53:23,134.27,3d 16h 23m,147.93,83747.71,85,usdjpy cf
784,US100.pro,Buy,18.04.2023 10:41:06,13242,0.12,18.04.2023 16:03:11,13221.2,5h 22m,-45.57,83702.14,-208000,nas100 sf
674,US100.pro,Buy,18.04.2023 11:30:00,13260,0.12,18.04.2023 16:04:23,13209.9,4h 34m,-109.74,83592.4,-501000,nas100 cf
426,DE30.pro,Buy,18.04.2023 14:33:38,16044.2,0.1,18.04.2023 16:30:45,15999.9,1h 57m,-110.75,83481.65,-443000,dax sf
1698,USDJPY.pro,Sell,18.04.2023 07:42:00,134.357,0.24,18.04.2023 21:00:00,134.071,13h 18m,46.66,83528.31,28.6,usdjpy pf
730,GOLD.pro,Buy,18.04.2023 09:23:53,2001.85,0.111,19.04.2023 08:17:46,1990.91,22h 53m,-110.83,83417.48,-109400,gold fv
732,GOLD.pro,Sell,19.04.2023 12:18:01,1972.64,0.188,19.04.2023 14:54:42,1979.94,2h 36m,-125.4,83292.08,-73000,gold fv
838,USDJPY.pro,Buy,19.04.2023 09:45:00,134.766,0.5,19.04.2023 15:03:04,134.321,5h 18m,-151.27,83140.81,-44.5,usdjpy cf
676,US100.pro,Sell,19.04.2023 12:00:00,13075.3,0.11,19.04.2023 15:36:01,13128.9,3h 36m,-107.62,83033.19,-536000,nas100 cf
1700,USDJPY.pro,Buy,19.04.2023 07:42:00,134.426,0.19,19.04.2023 21:00:00,134.726,13h 18m,38.63,83071.82,30,usdjpy pf
428,DE30.pro,Buy,19.04.2023 18:30:04,16056.2,0.11,20.04.2023 07:40:56,16013.9,13h 10m,-116.33,82955.49,-423000,dax sf
788,US500.pro,Buy,19.04.2023 20:00:00,4182.4,0.16,20.04.2023 09:30:30,4157.7,13h 30m,-180.38,82775.11,-247000,us500 vf
678,US100.pro,Sell,20.04.2023 09:45:00,13064.4,0.14,20.04.2023 13:24:36,13071.9,3h 39m,-19.14,82755.97,-75000,nas100 cf
550,GOLD.pro,Buy,20.04.2023 16:08:40,2011.92,0.21,20.04.2023 16:50:23,2004.1,41m 43s,-149.61,82606.36,-78200,gold sf
1702,USDJPY.pro,Sell,20.04.2023 08:06:00,134.629,0.29,20.04.2023 21:00:00,134.338,12h 54m,57.29,82663.65,29.1,usdjpy pf
734,GOLD.pro,Buy,20.04.2023 08:44:58,1998.77,0.133,21.04.2023 08:28:10,1990.86,23h 43m,-96.01,82567.64,-79100,gold fv
840,USDJPY.pro,Sell,21.04.2023 06:15:00,133.778,0.48,21.04.2023 15:45:00,133.812,9h 30m,-11.11,82556.53,-3.4,usdjpy cf
1704,USDJPY.pro,Sell,21.04.2023 06:12:00,133.781,0.24,21.04.2023 15:51:44,134.332,9h 39m,-89.86,82466.67,-55.1,usdjpy pf
736,GOLD.pro,Sell,21.04.2023 15:49:36,1980.69,0.223,21.04.2023 15:53:30,1973.96,3m 54s,136.96,82603.63,67300,gold fv
738,GOLD.pro,Sell,21.04.2023 16:01:00,1972.23,0.208,21.04.2023 16:14:08,1979.14,13m 8s,-131.18,82472.45,-69100,gold fv
786,US100.pro,Buy,24.04.2023 15:42:15,13134,0.13,24.04.2023 16:03:24,13078.9,21m 9s,-129.98,82342.47,-551000,nas100 sf
1706,USDJPY.pro,Buy,24.04.2023 12:18:00,134.56,0.16,24.04.2023 21:00:00,134.259,8h 42m,-32.47,82310,-30.1,usdjpy pf
842,USDJPY.pro,Buy,24.04.2023 12:30:00,134.618,0.44,24.04.2023 23:06:31,134.11,10h 36m,-150.88,82159.12,-50.8,usdjpy cf
552,GOLD.pro,Buy,25.04.2023 10:01:25,1990.89,0.21,25.04.2023 12:30:06,1983.54,2h 28m,-139.99,82019.13,-73500,gold sf
740,GOLD.pro,Sell,25.04.2023 12:05:35,1986.93,0.208,25.04.2023 14:31:35,1987.03,2h 26m,-1.89,82017.24,-1000,gold fv
1708,USDJPY.pro,Sell,25.04.2023 07:54:00,134.154,0.33,25.04.2023 21:00:00,133.587,13h 6m,127.66,82144.9,56.7,usdjpy pf
680,US100.pro,Sell,24.04.2023 18:00:00,12978.3,0.06,25.04.2023 22:02:17,12894.3,1d 4h 2m,91.87,82236.77,840000,nas100 cf
681,US100.pro,Sell,25.04.2023 16:15:00,12951.5,0.09,25.04.2023 22:02:17,12894.3,5h 47m,93.84,82330.61,572000,nas100 cf
844,USDJPY.pro,Sell,25.04.2023 11:30:00,133.907,0.35,25.04.2023 22:13:45,133.65,10h 43m,61.34,82391.95,25.7,usdjpy cf
554,GOLD.pro,Buy,25.04.2023 18:10:14,1991.28,0.21,26.04.2023 05:25:24,1995.41,11h 15m,79.02,82470.97,41300,gold sf
846,USDJPY.pro,Sell,26.04.2023 12:15:00,133.316,0.38,26.04.2023 14:30:13,133.904,2h 15m,-151.17,82319.8,-58.8,usdjpy cf
1710,USDJPY.pro,Sell,26.04.2023 11:54:00,133.436,0.27,26.04.2023 14:30:13,133.917,2h 36m,-87.85,82231.95,-48.1,usdjpy pf
790,US500.pro,Sell,26.04.2023 16:17:12,4089.2,0.19,26.04.2023 21:57:06,4081.1,5h 39m,-3.44,82228.51,81000,us500 vf
791,US500.pro,Sell,26.04.2023 20:02:26,4080.7,0.19,26.04.2023 22:10:54,4085.6,2h 8m,30.98,82259.49,-49000,us500 vf
1712,USDJPY.pro,Buy,27.04.2023 06:30:00,133.742,0.32,27.04.2023 14:06:03,133.332,7h 36m,-89.16,82170.33,-41,usdjpy pf
788,US100.pro,Buy,27.04.2023 14:02:25,13024.4,0.13,27.04.2023 21:21:57,13250.7,7h 19m,533.42,82703.75,2263000,nas100 sf
430,DE30.pro,Buy,28.04.2023 09:04:29,16022.2,0.11,28.04.2023 09:15:30,15981.9,11m 1s,-110.83,82592.92,-403000,dax sf
848,USDJPY.pro,Buy,27.04.2023 14:45:00,133.99,0.31,28.04.2023 10:15:01,135.591,19h 30m,335.56,82928.48,160.1,usdjpy cf
1714,USDJPY.pro,Buy,28.04.2023 06:06:00,134.435,0.09,28.04.2023 21:00:00,136.256,14h 54m,109.24,83037.72,182.1,usdjpy pf
794,US500.pro,Buy,28.04.2023 20:02:54,4185.6,0.11,01.05.2023 00:05:00,4186.2,2d 4h 2m,3,83040.72,6000,us500 vf
790,US100.pro,Buy,01.05.2023 08:42:48,13366.5,0.12,01.05.2023 10:10:55,13310.9,1h 28m,-121.33,82919.39,-556000,nas100 sf
685,US100.pro,Buy,01.05.2023 05:00:00,13337.7,0.14,01.05.2023 10:33:36,13296.8,5h 33m,-104.17,82815.22,-409000,nas100 cf
556,GOLD.pro,Buy,01.05.2023 14:22:57,1995.2,0.21,01.05.2023 15:35:06,1999.76,1h 12m,86.86,82902.08,45600,gold sf
1716,USDJPY.pro,Buy,01.05.2023 08:42:00,136.974,0.22,01.05.2023 21:00:00,137.465,12h 18m,71.61,82973.69,49.1,usdjpy pf
432,DE30.pro,Buy,28.04.2023 16:10:10,15999.2,0.11,02.05.2023 09:59:35,15981.9,3d 17h 49m,-47.58,82926.11,-173000,dax sf
1718,USDJPY.pro,Buy,02.05.2023 06:12:00,137.529,0.42,02.05.2023 16:00:02,137.208,9h 48m,-89.69,82836.42,-32.1,usdjpy pf
684,US100.pro,Buy,27.04.2023 17:30:00,13137.7,0.05,02.05.2023 16:58:54,13137.7,4d 23h 28m,0,82836.42,0,nas100 cf
558,GOLD.pro,Buy,02.05.2023 16:32:14,2006.05,0.22,03.05.2023 09:30:15,2014.26,16h 58m,163.63,83000.05,82100,gold sf
560,GOLD.pro,Buy,03.05.2023 15:35:22,2019.56,0.22,03.05.2023 16:19:57,2012.38,44m 35s,-143.02,82857.03,-71800,gold sf
792,US100.pro,Buy,03.05.2023 20:40:33,13294.2,0.13,03.05.2023 20:43:06,13240.7,2m 33s,-125.89,82731.14,-535000,nas100 sf
1720,USDJPY.pro,Sell,03.05.2023 08:48:00,135.916,0.16,03.05.2023 21:00:00,135.462,12h 12m,48.47,82779.61,45.4,usdjpy pf
742,GOLD.pro,Buy,03.05.2023 06:07:13,2019.59,0.126,04.05.2023 04:37:14,2040.78,22h 30m,240.89,83020.5,211900,gold fv
1722,USDJPY.pro,Sell,04.05.2023 08:24:00,134.372,0.46,04.05.2023 09:21:32,134.661,57m 32s,-89.17,82931.33,-28.9,usdjpy pf
562,GOLD.pro,Buy,04.05.2023 15:44:42,2040.41,0.21,04.05.2023 17:05:48,2049.77,1h 21m,178.7,83110.03,93600,gold sf
688,US100.pro,Sell,03.05.2023 22:00:00,13097.7,0.04,04.05.2023 17:09:00,13083.4,19h 9m,10.4,83120.43,143000,nas100 cf
1724,USDJPY.pro,Sell,05.05.2023 06:30:00,133.918,0.49,05.05.2023 09:14:46,134.19,2h 44m,-90.02,83030.41,-27.2,usdjpy pf
796,US500.pro,Sell,04.05.2023 16:17:00,4072.7,0.15,05.05.2023 12:39:42,4101.4,20h 22m,-195.26,82835.15,-287000,us500 vf
794,US100.pro,Buy,05.05.2023 15:43:22,13170.4,0.12,05.05.2023 20:59:00,13350.7,5h 15m,392.41,83227.56,1803000,nas100 sf
798,US500.pro,Buy,05.05.2023 20:00:01,4145.1,0.09,08.05.2023 00:05:00,4152.2,2d 4h 4m,28.98,83256.54,71000,us500 vf
1726,USDJPY.pro,Sell,08.05.2023 06:54:00,134.742,0.33,08.05.2023 13:46:19,135.15,6h 52m,-90.22,83166.32,-40.8,usdjpy pf
434,DE30.pro,Buy,05.05.2023 15:45:14,15997.2,0.11,09.05.2023 11:24:21,15976.9,3d 19h 39m,-55.83,83110.49,-203000,dax sf
691,US100.pro,Buy,08.05.2023 21:00:00,13363.4,0.07,09.05.2023 13:27:07,13281.9,16h 27m,-103.97,83006.52,-815000,nas100 cf
745,GOLD.pro,Buy,08.05.2023 12:14:02,2024.76,0.115,09.05.2023 18:14:02,2030.41,1d 6h 0m,59.31,83065.83,56500,gold fv
